States,Date,Homicides Rate
West Virginia,8/1/2016,0.55
West Virginia,9/1/2016,0.27
West Virginia,10/1/2016,0.38
West Virginia,11/1/2016,0.38
West Virginia,12/1/2016,0.49
West Virginia,1/1/2017,0.66
West Virginia,2/1/2017,0.33
West Virginia,3/1/2017,0.39
West Virginia,4/1/2017,0.5
West Virginia,5/1/2017,0.28
West Virginia,6/1/2017,0.33
West Virginia,7/1/2017,0.44
West Virginia,8/1/2017,0.5
West Virginia,9/1/2017,0.39
West Virginia,10/1/2017,0.5
West Virginia,11/1/2017,0.33
West Virginia,12/1/2017,0.72
West Virginia,1/1/2018,0.44
West Virginia,2/1/2018,0.33
West Virginia,3/1/2018,0.5
West Virginia,4/1/2018,0.11
West Virginia,5/1/2018,0.33
West Virginia,6/1/2018,0.28
West Virginia,7/1/2018,0.22
West Virginia,8/1/2018,0.28
West Virginia,9/1/2018,0.61
West Virginia,10/1/2018,0.44
West Virginia,11/1/2018,0.33
West Virginia,12/1/2018,0.39
West Virginia,1/1/2019,0.17
West Virginia,2/1/2019,0.33
West Virginia,3/1/2019,0.28
West Virginia,4/1/2019,0.56
West Virginia,5/1/2019,0.56
West Virginia,6/1/2019,0.33
West Virginia,7/1/2019,0.56
West Virginia,8/1/2019,0.39
West Virginia,9/1/2019,0.61
West Virginia,10/1/2019,0.22
West Virginia,11/1/2019,0.89
West Virginia,12/1/2019,0.33
West Virginia,1/1/2020,0.11
West Virginia,2/1/2020,0.45
West Virginia,3/1/2020,0.5
West Virginia,4/1/2020,0.56
West Virginia,5/1/2020,0.5
West Virginia,6/1/2020,0.5
West Virginia,7/1/2020,0.56
West Virginia,8/1/2020,0.67
West Virginia,9/1/2020,0.56
West Virginia,10/1/2020,0.28
West Virginia,11/1/2020,0.9
West Virginia,12/1/2020,1.34
West Virginia,1/1/2021,0.67
West Virginia,2/1/2021,0.34
West Virginia,3/1/2021,0.5
West Virginia,4/1/2021,0.34
West Virginia,5/1/2021,0.79
West Virginia,6/1/2021,0.5
West Virginia,7/1/2021,0.17
West Virginia,8/1/2021,0.84
West Virginia,9/1/2021,0.45
West Virginia,10/1/2021,0.84
West Virginia,11/1/2021,0.34
West Virginia,12/1/2021,0.28
West Virginia,1/1/2022,0.17
West Virginia,2/1/2022,0.23
West Virginia,3/1/2022,0.73
West Virginia,4/1/2022,0.34
West Virginia,5/1/2022,0.68
West Virginia,6/1/2022,0.11
West Virginia,7/1/2022,0.62
West Virginia,8/1/2022,0.56
West Virginia,9/1/2022,0.45
West Virginia,10/1/2022,0.56
West Virginia,11/1/2022,0.51
West Virginia,12/1/2022,0.23
West Virginia,1/1/2023,0.4
West Virginia,2/1/2023,0.28
West Virginia,3/1/2023,0.34
West Virginia,4/1/2023,0.4
West Virginia,5/1/2023,0.4
West Virginia,6/1/2023,0.4
West Virginia,7/1/2023,0.4
West Virginia,8/1/2023,0.23
West Virginia,9/1/2023,0.34
West Virginia,10/1/2023,0.17
West Virginia,11/1/2023,0.34
West Virginia,12/1/2023,1.02
Wyoming,1/1/2014,0.17
Wyoming,2/1/2014,0
Wyoming,3/1/2014,0
Wyoming,4/1/2014,0
Wyoming,5/1/2014,0
Wyoming,6/1/2014,0.34
Wyoming,7/1/2014,0.17
Wyoming,8/1/2014,0.17
Wyoming,9/1/2014,0.51
Wyoming,10/1/2014,0.17
Wyoming,11/1/2014,0.17
Wyoming,12/1/2014,0.51
Wyoming,1/1/2015,0
Wyoming,2/1/2015,0.17
Wyoming,3/1/2015,0
Wyoming,4/1/2015,0.68
Wyoming,5/1/2015,0
Wyoming,6/1/2015,0.34
Wyoming,7/1/2015,0.51
Wyoming,8/1/2015,0.17
Wyoming,9/1/2015,0.17
Wyoming,10/1/2015,0.17
Wyoming,11/1/2015,0.68
Wyoming,12/1/2015,0.17
Wyoming,1/1/2016,0.68
Wyoming,2/1/2016,0
Wyoming,3/1/2016,0.17
Wyoming,4/1/2016,0
Wyoming,5/1/2016,0.34
Wyoming,6/1/2016,0.17
Wyoming,7/1/2016,0
Wyoming,8/1/2016,0.68
Wyoming,9/1/2016,0.51
Wyoming,10/1/2016,0.68
Wyoming,11/1/2016,0
Wyoming,12/1/2016,0
Wyoming,1/1/2017,0
Wyoming,2/1/2017,0.17
Wyoming,3/1/2017,0.17
Wyoming,4/1/2017,0
Wyoming,5/1/2017,0
Wyoming,6/1/2017,0.17
Wyoming,7/1/2017,0.35
Wyoming,8/1/2017,0.86
Wyoming,9/1/2017,0.17
Wyoming,10/1/2017,0
Wyoming,11/1/2017,0.52
Wyoming,12/1/2017,0
Wyoming,1/1/2018,0.17
Wyoming,2/1/2018,0
Wyoming,3/1/2018,0.35
Wyoming,4/1/2018,0.17
Wyoming,5/1/2018,0.35
Wyoming,6/1/2018,0
Wyoming,7/1/2018,0
Wyoming,8/1/2018,0.52
Wyoming,9/1/2018,0
Wyoming,10/1/2018,0.35
Wyoming,11/1/2018,0
Wyoming,12/1/2018,0.17
Wyoming,1/1/2019,0.35
Wyoming,2/1/2019,0.17
Wyoming,3/1/2019,0
Wyoming,4/1/2019,0
Wyoming,5/1/2019,0
Wyoming,6/1/2019,0.17
Wyoming,7/1/2019,0.17
Wyoming,8/1/2019,0.17
Wyoming,9/1/2019,0.35
Wyoming,10/1/2019,0.69
Wyoming,11/1/2019,0.17
Wyoming,12/1/2019,0
Wyoming,1/1/2020,0.52
Wyoming,2/1/2020,0.34
Wyoming,3/1/2020,0.86
Wyoming,4/1/2020,0
Wyoming,5/1/2020,0.34
Wyoming,6/1/2020,0
Wyoming,7/1/2020,0.17
Wyoming,8/1/2020,0
Wyoming,9/1/2020,0
Wyoming,10/1/2020,0
Wyoming,11/1/2020,0
Wyoming,12/1/2020,0.17
Wyoming,1/1/2021,0
Wyoming,2/1/2021,0.17
Wyoming,3/1/2021,0.35
Wyoming,4/1/2021,0.35
Wyoming,5/1/2021,0.17
Wyoming,6/1/2021,0
Wyoming,7/1/2021,0.52
Wyoming,8/1/2021,0.69
Wyoming,9/1/2021,0.17
Wyoming,10/1/2021,0
Wyoming,11/1/2021,0
Wyoming,12/1/2021,0
Wyoming,1/1/2022,0.17
Wyoming,2/1/2022,0
Wyoming,3/1/2022,0
Wyoming,4/1/2022,0.17
Wyoming,5/1/2022,0.69
Wyoming,6/1/2022,0.52
Wyoming,7/1/2022,0
Wyoming,8/1/2022,0.86
Wyoming,9/1/2022,0
Wyoming,10/1/2022,0
Wyoming,11/1/2022,0
Wyoming,12/1/2022,0
Wyoming,1/1/2023,0.68
Wyoming,2/1/2023,0.17
Wyoming,3/1/2023,0.51
Wyoming,4/1/2023,0.17
Wyoming,5/1/2023,0.34
Wyoming,6/1/2023,0.17
Wyoming,7/1/2023,0.17
Wyoming,8/1/2023,0.34
Wyoming,9/1/2023,0
Wyoming,10/1/2023,0
Wyoming,11/1/2023,0
Wyoming,12/1/2023,0.34
